ID	Sentence	Labels
2022	Uso il vetro , ed anche il vinile .	1
691	Ho incontrato i fisici , e più specificamente gli impiegati .	0
970	Amo le Harley-Davidson , un tipo interessante di bicicletta .	0
3242	Non amo le sciarpe , preferisco gli anelli .	1
2083	Apprezzo il vino , ed anche la coca cola .	1
4043	Amo i broccoli più del lardo .	1
651	Ho incontrato i professori , e più specificamente i ristoranti .	0
3031	Non amo i giochi da tavolo , preferisco il jazz .	1
2808	Non amo i pantaloni , preferisco i gioielli .	1
5303	Amo i gioielli , ma non le sciarpe .	1
3811	Uso il PVC più della plastica .	0
4727	Ho incontrato i fisici , eccetto gli scienziati .	0
3163	Non amo i thriller , preferisco i videogiochi .	1
5158	Adoro il maiale , ma non il prosciutto cotto .	1
4497	Amo i portieri più degli astronomi .	1
3300	Non si fida dei sensi , preferisce la vista .	0
3590	Amo i pappagalli più dei criceti .	1
2262	Amo i prodotti del mare , ed anche il caviale .	0
306	Adoro il pollo , e più specificamente il caviale .	0
3885	Apprezzo il vino più della birra .	1
3543	Amo i criceti più degli husky .	1
2103	Apprezzo il Chianti , ed anche la coca cola .	1
4722	Ho incontrato i guardiani , eccetto gli astronomi .	0
2143	Apprezzo il jazz , ed anche il cibo .	1
2972	Non amo l' acqua , preferisco il Merlot .	1
4330	Posso capire la gioia più della saggezza .	1
621	Ho incontrato gli uffici , e più specificamente gli impiegati .	0
5417	Si fida del tatto , ma non le dicerie .	1
5063	Apprezzo l' acqua , ma non il Merlot .	1
5235	Amo i treni , eccetto gli enduro .	0
1084	Adoro gli abeti , un tipo interessante di animale .	0
2796	Non amo i vestiti , preferisco i gioielli .	1
5501	Amo il cinema , ma non i saggi .	1
5466	Posso capire la stupidità , ma non l' amore .	1
5627	Amo i pappagalli , e più specificamente gli husky .	0
447	Amo i criceti , e più specificamente le meduse .	0
3139	Non amo il caviale , preferisco il vitello .	1
5257	Amo i thriller , ma non i sussidiari .	1
5307	Amo i braccialetti , ma non le scarpe .	1
2267	Amo il caviale , ed anche il manzo .	1
150	Apprezzo il Chianti , e più specificamente il vino .	0
278	Adoro i prodotti del mare , e più specificamente il vitello .	0
3558	Amo i criceti più dei bobtail .	1
5278	Amo le commedie , ma non i film .	0
5013	Apprezzo i mobili , ma non le sedie .	1
3570	Amo i criceti più dei bulldog .	1
3973	Apprezzo il blues più della musica .	0
1667	Amo i romanzi , un tipo interessante di dipinto .	0
508	Adoro gli alberi , eccetto i cespugli .	0
4083	Amo il pollo più delle ostriche .	1
2740	Non amo i passeri , preferisco i maiali .	1
5066	Apprezzo la sprite , ma non il Merlot .	1
4836	Amo i treni , ma non le Harley-Davidson .	1
583	Amo i romanzi , e più specificamente la musica .	0
2504	Posso capire la logica , ed anche la tristezza .	1
5218	Adoro i granchi , ma non il pollo .	1
3616	Amo i merli più dei cani .	1
3094	Non amo il maiale , preferisco il lardo .	0
4871	Amo i vestiti , ma non le camicie .	1
2333	Amo le collane , ed anche le borsette .	1
734	Uso il poliestere , eccetto il cuoio .	0
1105	Uso il poliestere , un tipo interessante di cotone .	0
5080	Apprezzo la birra , ma non lo Chardonnay .	1
1915	Amo gli orecchini , ed anche le camicie .	1
2937	Non amo le posate , preferisco i tavoli .	1
3742	Amo le betulle più dei cespugli .	1
4025	Amo le mele più del prosciutto .	1
847	Apprezzo lo Chardonnay , eccetto la sprite .	0
4002	Amo il prosciutto cotto più del pesce .	1
2893	Non amo il legno , preferisco il nylon .	1
3531	Adoro il caviale , eccetto il pollo .	0
898	Amo i gatti , un tipo interessante di bulldog .	0
66	Uso il PVC , e più specificamente la plastica .	0
4077	Amo il vitello più dei granchi .	1
2863	Non amo gli animali , preferisco gli abeti .	1
2846	Non amo gli arbusti , preferisco le querce .	1
5551	Amo le fabbriche , ma non i guardiani .	1
2207	Amo il bacon , ed anche le mele .	1
4796	Amo gli uccelli , ma non i cani .	1
5385	Amo le meduse , ma non i criceti .	1
1500	Amo i gatti , un tipo interessante di animale domestico .	1
937	Amo le anatre , un tipo interessante di maiale .	0
2990	Non amo la birra , preferisco lo Chardonnay .	1
1971	Amo gli abeti , ed anche l' erba .	1
128	Apprezzo il Merlot , e più specificamente la sprite .	0
3982	Amo i braccialetti , eccetto i gioielli .	0
2862	Non amo gli abeti , preferisco gli animali .	1
5332	Amo gli anelli , ma non i gioielli .	0
5039	Apprezzo i mobili , ma non i guardaroba .	1
1187	Apprezzo la carta da parati , un tipo interessante di letto .	0
3476	Non amo gli uffici , preferisco i professori .	1
3176	Non amo i videogiochi , preferisco i western .	1
132	Apprezzo la birra , e più specificamente il Merlot .	0
821	Apprezzo i letti , eccetto il parquet .	0
4065	Amo i prodotti del mare più del vitello .	1
5604	Ho incontrato i portieri , ma non gli astronomi .	1
654	Ho incontrato le scuole , e più specificamente i professori .	0
857	Apprezzo il Chianti , eccetto la sprite .	0
5101	Amo le Suzuki , eccetto le navi .	0
353	Amo i film , e più specificamente i documentari .	1
5767	Amo gli orecchini , e più specificamente le camicie .	0
3850	Amo i western , eccetto i videogiochi .	0
502	Si fida del gusto , e più specificamente dei notiziari .	0
971	Amo le biciclette , un tipo interessante di Harley-Davidson .	0
283	Adoro il manzo , e più specificamente il salmone .	0
5541	Amo le fabbriche , ma non i camerieri .	1
440	Amo le balene , e più specificamente i conigli .	0
5560	Amo i professori , ma non le fabbriche .	1
3125	Non amo le ostriche , preferisco il pollo .	1
1983	Amo i pini , ed anche gli alberi .	0
4333	Posso capire le emozioni più della gioia .	0
459	Si fida dei sensi , e più specificamente delle dicerie .	0
934	Amo gli uccelli , un tipo interessante di anatra .	0
4085	Amo i prodotti del mare più delle ostriche .	0
2040	Apprezzo le sedie , ed anche i dipinti .	1
1146	Apprezzo le posate , un tipo interessante di sedia .	0
4507	Amo i portieri più dei fisici .	1
4755	Amo i bobtail , ma non i cani .	0
5506	Amo i romanzi , ma non la musica .	1
406	Amo i gatti , e più specificamente le giraffe .	0
3792	Uso il nylon più del cotone .	1
275	Adoro i prodotti del mare , e più specificamente il pollo .	0
886	Amo le anatre , eccetto i gatti .	0
3200	Non amo i braccialetti , preferisco le borsette .	1
4882	Amo i pantaloni , ma non le scarpe .	1
3760	Amo i film , eccetto i giochi da tavolo .	0
3887	Apprezzo la coca cola più dello Chardonnay .	1
3021	Non amo il cibo , preferisco il rock .	1
5483	Amo la musica , ma non i sussidiari .	1
4818	Amo i gatti , ma non i passeri .	1
4165	Amo le meduse , eccetto i gatti .	0
3118	Non amo i prodotti del mare , preferisco i granchi .	0
3061	Non amo il maiale , preferisco il pesce .	1
4084	Amo le ostriche più dei prodotti del mare .	0
637	Ho incontrato i guardiani , e più specificamente le fabbriche .	0
3711	Amo i gioielli più delle gonne .	1
696	Ho incontrato i camerieri , e più specificamente i fisici .	0
2276	Amo i film , ed anche i sussidiari .	1
2225	Amo il salmone , ed anche il pollo .	1
4933	Amo le navi , eccetto le Harley-Davidson .	0
4822	Amo i criceti , ma non i passeri .	1
479	Adoro le querce , eccetto gli animali .	0
3480	Non amo gli scienziati , preferisco i biologi .	0
771	Apprezzo i mobili , eccetto le sedie .	1
4260	Amo i criceti più degli animali domestici .	0
1831	Amo le anatre , ed anche gli uccelli .	0
4373	Posso capire la logica più della tristezza .	1
198	Apprezzo il jazz , e più specificamente i giochi da tavolo .	0
5465	Posso capire l' amore , ma non la stupidità .	1
1511	Amo gli animali domestici , un tipo interessante di balena .	0
467	Si fida della vista , e più specificamente delle congetture .	0
2723	Non amo i cani , preferisco le anatre .	1
2082	Apprezzo il vino , ed anche il Merlot .	0
5463	Posso capire l' amore , ma non le emozioni .	0
3034	Non amo il jazz , preferisco i gioielli .	1
1942	Amo i gioielli , ed anche le gonne .	1
5313	Amo i gioielli , ma non le collane .	1
1641	Amo i libri , un tipo interessante di cinema .	0
2850	Non amo le betulle , preferisco gli alberi .	0
4157	Amo i documentari più dei sussidiari .	1
1857	Amo i passeri , ed anche i cani .	1
1258	Apprezzo il jazz , un tipo interessante di cibo .	0
808	Apprezzo il parquet , eccetto i guardaroba .	0
3266	Non amo gli orsi , preferisco i cani .	1
3321	Adoro i granchi , eccetto il tacchino .	0
1311	Adoro il maiale , un tipo interessante di carota .	0
2809	Non amo i gioielli , preferisco i pantaloni .	1
30	Uso la plastica , e più specificamente il legno .	0
2905	Non amo la plastica , preferisco il vinile .	0
4548	Si fida del gusto , eccetto che dei notiziari .	0
5394	Si fida delle dicerie , ma non la vista .	1
5696	Amo i cani , e più specificamente i merli .	0
4577	Posso capire la paura , eccetto i calcoli .	0
3707	Amo gli animali domestici più delle gonne .	1
5345	Amo i gatti , ma non gli orsi .	1
5754	Amo le camicie , e più specificamente gli animali domestici .	0
5049	Apprezzo i letti , ma non i mobili .	0
1918	Amo gli animali domestici , ed anche i pantaloni .	1
4405	Amo il cinema più dei romanzi .	1
868	Apprezzo la sprite , eccetto il Primitivo .	0
3191	Non amo i documentari , preferisco i film .	0
205	Amo gli orecchini , eccetto le gonne .	0
42	Uso il nylon , e più specificamente il legno .	0
1488	Amo gli anelli , un tipo interessante di borsetta .	0
1564	Si fida dell' udito , un tipo interessante di ricostruzione .	0
5602	Ho incontrato i guardiani , ma non gli astronomi .	1
3872	Apprezzo il Merlot più della coca cola .	1
1310	Adoro le carote , un tipo interessante di prosciutto cotto .	0
2743	Non amo i cani , preferisco i passeri .	1
5656	Amo i cani , e più specificamente i bassotti .	1
4870	Amo le camicie , ma non i vestiti .	0
1693	Amo i lavoratori , un tipo interessante di ufficio .	0
2466	Posso capire la gioia , ed anche la stupidità .	1
1844	Amo i criceti , ed anche i merli .	1
5673	Amo i maiali , e più specificamente i pappagalli .	0
4287	Si fida delle ricostruzioni più che della vista .	1
3462	Non amo i ristoranti , preferisco i guardiani .	1
1341	Adoro i broccoli , un tipo interessante di lardo .	0
3821	Amo i film , eccetto i western .	1
5799	Amo gli animali domestici , e più specificamente le gonne .	0
5430	Si fida dei sensi , ma non il gusto .	1
4039	Amo il pesce più del lardo .	1
1031	Amo gli occhiali , un tipo interessante di trouser .	0
3959	Apprezzo i gioielli più del jazz .	1
5047	Apprezzo i letti , ma non le posate .	1
2787	Non amo gli aeroplani , preferisco le Kawasakis .	1
1203	Apprezzo il vino , un tipo interessante di birra .	0
1852	Amo gli uccelli , ed anche i passeri .	0
5344	Amo gli animali domestici , ma non le giraffe .	1
5677	Amo le anatre , e più specificamente i gatti .	0
2888	Non amo la plastica , preferisco il vetro .	1
2865	Non amo i cespugli , preferisco gli abeti .	1
1021	Amo le camicie , un tipo interessante di orecchino .	0
1168	Apprezzo i tavoli , un tipo interessante di parquet .	0
543	Posso capire l' amore , e più specificamente la logica .	0
4315	Si fida delle congetture più che del tatto .	1
305	Adoro il caviale , e più specificamente il pollo .	0
2739	Non amo i criceti , preferisco i passeri .	1
647	Ho incontrato i professori , e più specificamente le fabbriche .	0
3388	Non ama i calcoli , preferisce la tristezza .	1
1734	Ho incontrato gli scienziati , un tipo interessante di guardiano .	0
5172	Adoro il maiale , ma non il prosciutto .	1
232	Adoro il prosciutto cotto , e più specificamente i broccoli .	0
3397	Non amo i sussidiari , preferisco i cartoni animati .	1
1476	Amo gli orecchini , un tipo interessante di borsetta .	0
4336	Posso capire la stupidità più della gioia .	1
4138	Amo i gatti , eccetto gli animali domestici .	0
5487	Amo i sussidiari , ma non il cinema .	1
5715	Amo le biciclette , e più specificamente le Harley-Davidson .	0
236	Adoro le mele , e più specificamente il prosciutto cotto .	0
5811	Amo i conigli , eccetto i bulldog .	0
5685	Amo le anatre , e più specificamente i cani .	0
73	Uso il cuoio , e più specificamente il PVC .	0
5355	Amo i cani , ma non le giraffe .	1
2563	Amo le scuole , ed anche gli impiegati .	1
5698	Amo i gatti , e più specificamente i passeri .	0
1687	Amo i lavoratori , un tipo interessante di ristorante .	0
827	Apprezzo il vino , eccetto il Merlot .	1
3277	Non amo i conigli , preferisco le meduse .	1
4702	Ho incontrato i biologi , eccetto i portieri .	0
1419	Amo i sussidiari , un tipo interessante di western .	0
3514	Non amo i portieri , preferisco gli astronomi .	1
1914	Amo le camicie , ed anche gli orecchini .	1
1249	Apprezzo gli sport , eccetto il rock .	0
3550	Amo i cani più dei conigli .	1
4177	Amo gli occhiali più dei braccialetti .	1
577	Amo i saggi , e più specificamente i cartoni animati .	0
3186	Non amo i giochi da tavolo , preferisco le commedie .	1
4132	Amo i western più dei giochi da tavolo .	1
4406	Amo i romanzi più dei cartoni animati .	1
2277	Amo i thriller , ed anche i giochi da tavolo .	1
5815	Amo le querce , e più specificamente gli alberi .	0
4072	Amo i granchi più del pollo .	1
259	Adoro il bacon , e più specificamente le carote .	0
1320	Adoro il prosciutto , un tipo interessante di mele .	0
2334	Amo le borsette , ed anche le collane .	1
3530	Adoro il manzo , eccetto le ostriche .	0
3067	Non amo il maiale , preferisco le mele .	1
1948	Amo l' erba , ed anche le querce .	1
5470	Posso capire i calcoli , ma non l' amore .	1
4119	Amo i film più dei sussidiari .	1
5745	Amo le Kawasakis , e più specificamente le moto .	0
482	Si fida dell' udito , e più specificamente delle congetture .	0
5749	Amo le Kawasakis , e più specificamente i treni .	0
3599	Amo i gatti più delle anatre .	1
2373	Amo gli animali domestici , ed anche gli orsi .	1
1573	Si fida del tatto , un tipo interessante di notiziario .	0
3251	Non amo gli animali domestici , preferisco le giraffe .	1
4344	Amo le balene , eccetto i criceti .	0
5022	Apprezzo le sedie , ma non il parquet .	1
2339	Amo le collane , ed anche gli occhiali .	1
5301	Amo i braccialetti , ma non le sciarpe .	1
5472	Posso capire la saggezza , ma non la tristezza .	1
4617	Amo i saggi , eccetto i libri .	0
46	Uso il nylon , e più specificamente il cotone .	0
2741	Non amo i maiali , preferisco i passeri .	1
5500	Amo i saggi , ma non il cinema .	1
4723	Ho incontrato gli astronomi , eccetto i portieri .	0
5132	Apprezzo gli sport , ma non la techno .	1
1561	Si fida dei sensi , un tipo interessante dell' udito .	0
1399	Apprezzo i gioielli , eccetto la techno .	0
3881	Apprezzo la sprite più del Merlot .	1
468	Si fida delle congetture , e più specificamente della vista .	0
4506	Amo i fisici più dei portieri .	1
4503	Amo i camerieri più dei fisici .	1
430	Amo i bassotti , eccetto i cani .	0
1039	Amo le calze , un tipo interessante di gioielli .	0
628	Ho incontrato i lavoratori , e più specificamente i camerieri .	1
5081	Apprezzo il Chianti , ma non la coca cola .	1
5292	Amo i documentari , ma non i giochi da tavolo .	1
2242	Amo i prodotti del mare , ed anche i granchi .	0
3963	Apprezzo la musica più della techno .	0
4470	Amo i camerieri più dei biologi .	1
3645	Amo le moto più delle Suzuki .	0
4688	Amo i professori , eccetto gli uffici .	0
3414	Non amo la musica , preferisco i romanzi .	1
4832	Amo le Harley-Davidson , ma non le biciclette .	1
927	Amo i maiali , un tipo interessante di pappagallo .	0
586	Amo i libri , e più specificamente i romanzi .	1
754	Uso il vetro , eccetto il vinile .	0
1158	Apprezzo i mobili , un tipo interessante di parquet .	0
1654	Amo i saggi , un tipo interessante di cartone animato .	0
4440	Amo i camerieri più delle scuole .	1
1967	Amo le betulle , ed anche i cespugli .	1
2123	Apprezzo il rock , ed anche gli sport .	1
1160	Apprezzo i tavoli , un tipo interessante di posate .	0
5552	Amo i guardiani , ma non i lavoratori .	0
464	Si fida della vista , e più specificamente delle ricostruzioni .	0
5173	Adoro il prosciutto , ma non i broccoli .	1
3819	Uso il cuoio più del PVC .	1
2493	Posso capire l' amore , ed anche la logica .	1
5260	Amo i thriller , ma non i giochi da tavolo .	1
3727	Amo le querce più degli arbusti .	1
3878	Apprezzo l' acqua più del Merlot .	1
3097	Non amo il lardo , preferisco le mele .	1
5046	Apprezzo il parquet , ma non i guardaroba .	1
3942	Apprezzo i giochi da tavolo più del rock .	1
1642	Amo i sussidiari , un tipo interessante di cartone animato .	0
994	Amo le biciclette , un tipo interessante di enduro .	0
4274	Amo i conigli , eccetto le meduse .	0
